"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction","comparison"
"ZCCHC17",12.122363245692,0.506268845317256,0.190962415414823,2.65114391341092,0.00802196520650408,0.0281863328536629,"Not significant","COVID19_vs_OtherVirus"
"NPEPPS",21.1685565242948,0.473654290622651,0.178681588297551,2.65082874590242,0.00802945430689871,0.0282064394860165,"Not significant","COVID19_vs_OtherVirus"
"STX16",7.30724933217119,0.537274586837446,0.20271350252358,2.65041341671333,0.00803933303792481,0.0282349298907848,"Not significant","COVID19_vs_OtherVirus"
"ZNF669",2.88625953867444,-0.637078477205289,0.2403904674034,-2.65018194808951,0.00804484331048401,0.0282480686815896,"Not significant","COVID19_vs_OtherVirus"
"DYNLT1",62.8501367031616,0.459360693526944,0.173351904483668,2.64987393645982,0.00805218098643629,0.0282614028642431,"Not significant","COVID19_vs_OtherVirus"
"FUCA2",4.86813101652137,0.66762139457537,0.251938530396632,2.64993763964694,0.00805066291171664,0.0282614028642431,"Not significant","COVID19_vs_OtherVirus"
"PGM2L1",24.4833894503186,0.541114535176216,0.204286469408983,2.64880261889935,0.00807774937624104,0.0283386830457184,"Not significant","COVID19_vs_OtherVirus"
"PPIG",57.3834056310095,0.426682258166297,0.161084127602189,2.64881627083722,0.00807742309827684,0.0283386830457184,"Not significant","COVID19_vs_OtherVirus"
"PIK3R4",14.8931592094945,0.744857278792715,0.281248769201603,2.64839302553104,0.00808754404624367,0.028366812004026,"Not significant","COVID19_vs_OtherVirus"
"SNHG10",2.59579751085137,0.693216546875433,0.261790514295558,2.64798191309866,0.00809738573175858,0.0283950934753476,"Not significant","COVID19_vs_OtherVirus"
"USP31",10.6287150567616,0.585740850689297,0.221229238907498,2.64766471910257,0.00810498641449992,0.0284155057298871,"Not significant","COVID19_vs_OtherVirus"
"EXOSC2",5.60144296441601,0.615218673903799,0.232372259103831,2.647556452205,0.00810758219488034,0.0284183660424719,"Not significant","COVID19_vs_OtherVirus"
"PA2G4",20.3726470344049,0.502472276410138,0.189809989313751,2.64723831567982,0.00811521406436978,0.0284326328180224,"Not significant","COVID19_vs_OtherVirus"
"SLC25A25_AS1",12.0921514702186,-0.493516044667392,0.186423767451652,-2.64728071647507,0.00811419652809044,0.0284326328180224,"Not significant","COVID19_vs_OtherVirus"
"CCNI2",2.87456456657835,-1.15604921005133,0.436718857140958,-2.64712455427177,0.00811794468035422,0.0284336384464161,"Down","COVID19_vs_OtherVirus"
"HAUS1",2.77161542209665,0.675680849508212,0.2552553626526,2.64707797903469,0.00811906286341044,0.0284336384464161,"Not significant","COVID19_vs_OtherVirus"
"ESD",2.6886611976785,0.783699367157493,0.296089527589436,2.64683244131548,0.0081249600376748,0.0284480508687535,"Not significant","COVID19_vs_OtherVirus"
"ZMYM1",2.62202100003009,0.767792048866823,0.290098215835902,2.64666243001348,0.00812904551094683,0.0284561150247264,"Not significant","COVID19_vs_OtherVirus"
"TOP1",86.9200542503916,-0.377115874233171,0.142536175187935,-2.64575553354046,0.00815086985762756,0.0285249638829917,"Not significant","COVID19_vs_OtherVirus"
"UBA52",19.3728335507177,0.524039244626952,0.198072303044364,2.64569673080227,0.00815228674671748,0.0285249638829917,"Not significant","COVID19_vs_OtherVirus"
"ALKBH3_AS1",5.03626925124119,-1.95246937177833,0.73803604196259,-2.64549325611024,0.00815719129922359,0.0285352811183961,"Down","COVID19_vs_OtherVirus"
"PMS2P1",4.06343926505655,0.732281997724923,0.276810601204538,2.64542613085773,0.00815880986505564,0.0285352811183961,"Not significant","COVID19_vs_OtherVirus"
"BLK",4.84509510154334,-1.38267336153263,0.522798598587899,-2.64475338164121,0.00817504749648473,0.0285858099712823,"Down","COVID19_vs_OtherVirus"
"SCARF2",9.41325471310252,0.620785626065866,0.234757581721154,2.64436880595932,0.00818434269145171,0.0286075692039034,"Not significant","COVID19_vs_OtherVirus"
"TRIP6",20.5647408080111,0.518626765060707,0.196126542264998,2.64434766998523,0.00818485382208636,0.0286075692039034,"Not significant","COVID19_vs_OtherVirus"
"TMEM168",7.4890141354349,0.631027824975017,0.238656334768965,2.64408579636444,0.00819118907427954,0.0286234459969243,"Not significant","COVID19_vs_OtherVirus"
"ART1",1.36363087734213,-1.10606404438718,0.418400749086724,-2.64355177853164,0.00820412164590462,0.028656094114748,"Down","COVID19_vs_OtherVirus"
"TMEM199",4.51352020443518,0.566307082696716,0.21421800714132,2.64360167594651,0.00820291248229741,0.028656094114748,"Not significant","COVID19_vs_OtherVirus"
"CAV2",4.41592310040868,0.593965462854956,0.224732240051378,2.64299177865697,0.00821770306258471,0.0286909790284775,"Not significant","COVID19_vs_OtherVirus"
"TIMM10B",14.691316542483,0.588399543039228,0.222620104361618,2.64306561497001,0.00821591119403154,0.0286909790284775,"Not significant","COVID19_vs_OtherVirus"
"TAP1",47.1423237982647,-0.494371644769045,0.187063011194333,-2.64280811910731,0.00822216165161924,0.0287002695517606,"Not significant","COVID19_vs_OtherVirus"
"SAE1",12.4287989530119,0.483089003935462,0.182813976542357,2.64251679807169,0.00822923831206342,0.0287124167155604,"Not significant","COVID19_vs_OtherVirus"
"SLC9A3R1",71.8991406011527,0.404198646498649,0.152958748022487,2.64253370091148,0.0082288275657744,0.0287124167155604,"Not significant","COVID19_vs_OtherVirus"
"EFCAB6",28.1794947098227,0.60822899474719,0.230186461762426,2.64233174310199,0.00823373642768122,0.0287218343465935,"Not significant","COVID19_vs_OtherVirus"
"PRKAB1",8.38428121358969,0.510898585743132,0.19338055436589,2.64193360815625,0.00824342131978737,0.0287493370012506,"Not significant","COVID19_vs_OtherVirus"
"RREB1",137.718647456358,-0.424519404392249,0.160698283001007,-2.64171711398801,0.00824869195901306,0.0287614360815904,"Not significant","COVID19_vs_OtherVirus"
"KLHL20",6.44760615012512,0.57678459079578,0.218413189602734,2.64079560325491,0.0082711602653129,0.0288334813965034,"Not significant","COVID19_vs_OtherVirus"
"SNORA30",1.81783583843429,0.90941768041032,0.344399000346988,2.64059326390049,0.00827610103621448,0.0288444071478281,"Not significant","COVID19_vs_OtherVirus"
"DOT1L",44.5437218391732,-0.47945942354191,0.18163372151072,-2.63970489375021,0.00829782473460807,0.0289115163215103,"Not significant","COVID19_vs_OtherVirus"
"SFMBT2",9.60274338209397,-0.608801933810232,0.230636688599569,-2.6396577990557,0.00829897778413388,0.0289115163215103,"Not significant","COVID19_vs_OtherVirus"
"BTN3A2",13.8313823205566,0.486176121414215,0.184231220452873,2.63894534389507,0.00831643877603384,0.0289598617277593,"Not significant","COVID19_vs_OtherVirus"
"CFAP20",4.96016179548353,0.699404064213363,0.265031840301714,2.638943545112,0.00831648290252891,0.0289598617277593,"Not significant","COVID19_vs_OtherVirus"
"DNAJB13",14.8980884616276,0.621750948493987,0.235726138857118,2.63759866219526,0.00834953331762535,0.0290559391781182,"Not significant","COVID19_vs_OtherVirus"
"GRHL2",46.2763626617885,0.500124900621934,0.189609916479214,2.63765160550957,0.00834823002053811,0.0290559391781182,"Not significant","COVID19_vs_OtherVirus"
"ORM2",0.659987617780853,-0.995987719838871,0.377597994022022,-2.63769335538574,0.00834720239886606,0.0290559391781182,"Not significant","COVID19_vs_OtherVirus"
"FBXO39",1.85809087703525,-0.798382272469296,0.302789432070251,-2.63675738948532,0.00837026723187237,0.0291179787712603,"Not significant","COVID19_vs_OtherVirus"
"FOXA3",1.89182248241461,0.76994546763188,0.292007995843408,2.63672734511273,0.0083710085531808,0.0291179787712603,"Not significant","COVID19_vs_OtherVirus"
"BHLHB9",1.94622312793547,0.764172200345782,0.289868351170172,2.63627331945998,0.00838221843167197,0.0291506206665377,"Not significant","COVID19_vs_OtherVirus"
"PRSS27",10.2921457565623,-1.12730540520148,0.427633857515893,-2.63614628586694,0.00838535729002858,0.0291551860828825,"Down","COVID19_vs_OtherVirus"
"CCDC71L",17.340801844361,-0.624572070602192,0.236941367203953,-2.63597732203755,0.00838953382689416,0.0291633566471135,"Not significant","COVID19_vs_OtherVirus"
"GADD45GIP1",15.1645552497691,0.599149816199544,0.227307753671706,2.63585296375274,0.00839260896903196,0.0291646026363009,"Not significant","COVID19_vs_OtherVirus"
"PDE7B",2.88744646258357,0.734279891572604,0.278577921915884,2.63581509447227,0.0083935456040212,0.0291646026363009,"Not significant","COVID19_vs_OtherVirus"
"DGKH",44.5117508155654,0.524272149323969,0.198919501356288,2.63559955534443,0.00839887839410102,0.0291767825152778,"Not significant","COVID19_vs_OtherVirus"
"KLF12",10.5392486175328,0.677818832592311,0.257209223783598,2.63528198025508,0.00840674124259276,0.029197744328744,"Not significant","COVID19_vs_OtherVirus"
"KSR2",18.1284061246892,-1.16662458620659,0.442781344997023,-2.63476453872381,0.00841956669236417,0.0292232177848449,"Down","COVID19_vs_OtherVirus"
"S1PR1",2.46547537784053,-1.16989034340774,0.444005123013691,-2.63485775899856,0.00841725481711184,0.0292232177848449,"Down","COVID19_vs_OtherVirus"
"ZGRF1",4.10801569773726,0.776457093702086,0.294689905878167,2.63482758728456,0.00841800301749458,0.0292232177848449,"Not significant","COVID19_vs_OtherVirus"
"PDPK1",23.7376122645921,0.554598336272581,0.210499693263683,2.63467527041885,0.00842178109053125,0.0292245505088942,"Not significant","COVID19_vs_OtherVirus"
"ANKRD6",11.6484918971044,0.478789130437766,0.181733054744472,2.63457372194053,0.00842430074514834,0.0292269416986177,"Not significant","COVID19_vs_OtherVirus"
"ADCK3",20.0666653398236,0.623491020865035,0.236675589873024,2.63436977678829,0.00842936313692465,0.0292381516063739,"Not significant","COVID19_vs_OtherVirus"
"DCAF6",22.4019571348579,0.540040971822792,0.205051994913497,2.63367821439929,0.00844654958087638,0.0292802212322608,"Not significant","COVID19_vs_OtherVirus"
"LOC283575",0.615466374334405,-1.06896248734644,0.405884715055992,-2.63366036634067,0.00844699354852771,0.0292802212322608,"Down","COVID19_vs_OtherVirus"
"SCNN1B",10.5150844475664,0.660543557143082,0.250805455001984,2.63368895679664,0.00844628237549206,0.0292802212322608,"Not significant","COVID19_vs_OtherVirus"
"CAMKK1",6.62296326488761,-0.73546437997457,0.279276122485618,-2.63346674047454,0.00845181130295801,0.0292905620280068,"Not significant","COVID19_vs_OtherVirus"
"DAAM2",2.79361937995181,-0.919057852739839,0.349004761988385,-2.63336765809066,0.0084542775984934,0.0292926565593931,"Not significant","COVID19_vs_OtherVirus"
"NUDT16P1",10.6004130197298,-0.980069268098042,0.372183612392389,-2.6332950604627,0.00845608506089458,0.0292926565593931,"Not significant","COVID19_vs_OtherVirus"
"MYD88",29.408138699779,-0.484611942269217,0.184130495837795,-2.63189397315327,0.00849103567541025,0.029405649239504,"Not significant","COVID19_vs_OtherVirus"
"NFX1",20.3254346577152,0.499727609344588,0.189877662116945,2.63183991088329,0.00849238686229192,0.029405649239504,"Not significant","COVID19_vs_OtherVirus"
"DYNLT3",6.11394463032567,0.595721410555553,0.226381663273917,2.63149144652561,0.0085011007017716,0.0294294392464192,"Not significant","COVID19_vs_OtherVirus"
"RAB44",3.12462940955185,-0.837200133125012,0.318182109032142,-2.63119801321211,0.00850844461271719,0.0294484774954786,"Not significant","COVID19_vs_OtherVirus"
"ZNF367",1.478100025563,-1.04717794818389,0.397997852782527,-2.63111456723382,0.00851053409514523,0.0294493253929538,"Down","COVID19_vs_OtherVirus"
"SPARCL1",5.54272555109744,0.81575552736923,0.310053256578078,2.63101744639733,0.00851296657298217,0.0294513595458794,"Not significant","COVID19_vs_OtherVirus"
"APPBP2",11.4979704099083,0.614528835363892,0.233593182923111,2.63076528036424,0.00851928519855663,0.0294668343761168,"Not significant","COVID19_vs_OtherVirus"
"MAPKAPK5",6.45182813419409,0.620399894983063,0.235859841126059,2.63037527720321,0.00852906592278572,0.02949427475053,"Not significant","COVID19_vs_OtherVirus"
"RABAC1",3.19346041493515,0.615789037757313,0.234135421793875,2.63005500423355,0.00853710541956657,0.0295156832240797,"Not significant","COVID19_vs_OtherVirus"
"A4GALT",22.5088006719187,0.513894519337802,0.195406196183705,2.62987832205013,0.00854154339760111,0.029518242832489,"Not significant","COVID19_vs_OtherVirus"
"IFRD1",20.0705497345735,-0.580441650651495,0.220708946010292,-2.62989634604312,0.00854109056883891,0.029518242832489,"Not significant","COVID19_vs_OtherVirus"
"ITGB1",37.6887109109761,0.460234388084069,0.175071462165796,2.6288372895876,0.00856773439997647,0.029602347420477,"Not significant","COVID19_vs_OtherVirus"
"SCARNA12",4.58382471366563,0.675424675430708,0.257014650800832,2.62796176531631,0.00858981699344296,0.0296722237380593,"Not significant","COVID19_vs_OtherVirus"
"MIR142",2.18748676514322,-0.896269560832757,0.341108243728737,-2.62752242817534,0.00860091717566456,0.0297041409532036,"Not significant","COVID19_vs_OtherVirus"
"CDC14B",8.16440103138007,0.646234521761374,0.246004135750545,2.62692543680109,0.00861602116048021,0.0297498689118138,"Not significant","COVID19_vs_OtherVirus"
"CTBP1_AS2",12.6848568156062,0.73732609995792,0.280729105768846,2.62646830986253,0.00862760257461906,0.0297834168013768,"Not significant","COVID19_vs_OtherVirus"
"TRAPPC1",5.76984728732244,0.532335643524768,0.202727666145665,2.62586579151102,0.0086428887701971,0.0298297367282678,"Not significant","COVID19_vs_OtherVirus"
"DENND3",24.0785166316977,-0.542485397400382,0.206605087555597,-2.62571170835471,0.00864680182287847,0.0298367922852988,"Not significant","COVID19_vs_OtherVirus"
"ASNSD1",4.53403854038114,0.654087517740856,0.249135258991987,2.62543134354938,0.00865392595120871,0.0298549225879426,"Not significant","COVID19_vs_OtherVirus"
"RPL26L1",3.8425764631486,0.819044790071645,0.312001997887782,2.6251267479583,0.00866167173448567,0.0298751892228987,"Not significant","COVID19_vs_OtherVirus"
"CDC37L1",8.30544642829573,0.589496787123245,0.224724807745356,2.62319408808317,0.00871096330684697,0.0300351631124308,"Not significant","COVID19_vs_OtherVirus"
"MPG",5.02081711352186,0.802278711439062,0.305861429633964,2.62301367125361,0.00871557752097533,0.0300351631124308,"Not significant","COVID19_vs_OtherVirus"
"PIPOX",3.55337067707874,-0.920454666868349,0.350908824298623,-2.62305933374033,0.00871440948287672,0.0300351631124308,"Not significant","COVID19_vs_OtherVirus"
"SMYD2",13.2435905634075,0.600643855883841,0.228989781126199,2.62301598320154,0.00871551837840583,0.0300351631124308,"Not significant","COVID19_vs_OtherVirus"
"ACTB",617.214199058343,-0.406228498258969,0.154882023973347,-2.62282534691614,0.0087203963018049,0.0300452842802367,"Not significant","COVID19_vs_OtherVirus"
"TRAK1",126.743740330877,0.513898843875942,0.195995967912502,2.62198681610307,0.00874188126533587,0.0301128104169045,"Not significant","COVID19_vs_OtherVirus"
"MIB1",29.7255514663234,0.486800422049671,0.185694279848575,2.62151544165298,0.00875397965066486,0.0301479808245287,"Not significant","COVID19_vs_OtherVirus"
"ELAVL4",3.11268267088414,-0.90507648558769,0.345324754081552,-2.62094296713506,0.00876869300707794,0.0301921398643533,"Not significant","COVID19_vs_OtherVirus"
"HAP1",5.35296758552224,-0.691736747560236,0.263937511043869,-2.62083530614662,0.00877146250489742,0.0301951639398862,"Not significant","COVID19_vs_OtherVirus"
"LOC401320",6.14895744434267,0.590361470419081,0.22530662126317,2.62025797159999,0.0087863273388733,0.030239815109388,"Not significant","COVID19_vs_OtherVirus"
"B4GALNT3",58.8075603182536,-0.505050534229242,0.192783572473396,-2.61977993119169,0.00879865264201715,0.0302757086384581,"Not significant","COVID19_vs_OtherVirus"
"KTN1",123.882781816023,0.464361729273188,0.177265979597552,2.61957613258579,0.00880391187103956,0.0302807533246483,"Not significant","COVID19_vs_OtherVirus"
"SCGB2A1",2.32563706629251,0.922979624771963,0.352331316241162,2.61963550279535,0.00880237947292098,0.0302807533246483,"Not significant","COVID19_vs_OtherVirus"
"LGALS17A",4.16226003863139,-1.27509775706511,0.486788861078689,-2.61940619232657,0.00880829949849613,0.0302851884967962,"Down","COVID19_vs_OtherVirus"
"XPA",11.4308796277965,0.563796809642585,0.21524061772947,2.61937925838518,0.00880899507573104,0.0302851884967962,"Not significant","COVID19_vs_OtherVirus"
"ATP6AP2",16.8201166767834,0.56931516104966,0.217391100127354,2.61885220101531,0.00882261637262823,0.0303254882681124,"Not significant","COVID19_vs_OtherVirus"
"EFNB3",7.9532752886341,0.788401499467425,0.301087091508272,2.61851644159831,0.00883130356474269,0.0303488146178824,"Not significant","COVID19_vs_OtherVirus"
"PPIC",3.44522384470193,0.711091861421045,0.271573015398615,2.61841869810704,0.00883383394364087,0.0303509775649172,"Not significant","COVID19_vs_OtherVirus"
"EFCAB11",12.7054783044491,0.631222578231882,0.241086980275562,2.61823586454314,0.00883856886932516,0.0303606503066881,"Not significant","COVID19_vs_OtherVirus"
"NUDCD2",6.73778781163536,0.75452773144035,0.288189729182362,2.61816315793439,0.00884045241612132,0.0303606503066881,"Not significant","COVID19_vs_OtherVirus"
"TWF1",19.1342315366867,0.554212497766811,0.211717087798349,2.61770319783859,0.00885237651388268,0.0303950631012153,"Not significant","COVID19_vs_OtherVirus"
"CERS2",15.984252745411,0.518628425601946,0.198183453219976,2.61691083274388,0.0088729516437412,0.0304591584484997,"Not significant","COVID19_vs_OtherVirus"
"LOC101927766",13.6698325749397,-2.49204045224942,0.952355630640916,-2.61671204754921,0.00887812014326186,0.0304703495716507,"Down","COVID19_vs_OtherVirus"
"SLC29A2",1.98403174007382,0.650598555425234,0.248677868239614,2.61623022599803,0.0088906588690575,0.0305068255971141,"Not significant","COVID19_vs_OtherVirus"
"APLP1",2.33024457170586,-0.957116319671892,0.365878594259595,-2.61593964415641,0.00889822849563921,0.0305262389689247,"Not significant","COVID19_vs_OtherVirus"
"NKIRAS1",9.03653885491122,-0.715562833238474,0.27356750602728,-2.61567188161271,0.00890520877770829,0.0305436226304813,"Not significant","COVID19_vs_OtherVirus"
"VWA3A",85.8491027485199,0.594022816386528,0.227127422882188,2.61537250257381,0.00891301905884083,0.0305638449942983,"Not significant","COVID19_vs_OtherVirus"
"ARHGEF28",38.1738483207345,0.48590138546283,0.185802422821484,2.61515096565601,0.00891880251200619,0.0305705454930637,"Not significant","COVID19_vs_OtherVirus"
"UMPS",7.78808556699426,0.545478735624075,0.208579731483317,2.61520489908055,0.00891739421490311,0.0305705454930637,"Not significant","COVID19_vs_OtherVirus"
"MPC1",15.2169938491757,0.48779718435763,0.186566778639547,2.61459831120346,0.00893324474817402,0.0306134762072003,"Not significant","COVID19_vs_OtherVirus"
"LOC100499194",1.5767851785576,-0.913649018739507,0.349601118574476,-2.61340416319312,0.00896452215492686,0.0307140688252279,"Not significant","COVID19_vs_OtherVirus"
"EMG1",10.7504125686936,0.529229957275531,0.202513725156478,2.6133041445295,0.00896714630086924,0.0307164681054877,"Not significant","COVID19_vs_OtherVirus"
"AMT",2.11626523078513,0.680182239926972,0.260294106326995,2.61312962296769,0.00897172678964196,0.0307255662641406,"Not significant","COVID19_vs_OtherVirus"
"HDAC8",7.37738202256651,0.506951956419152,0.194033046369503,2.6127093601043,0.00898276557415507,0.0307567735700107,"Not significant","COVID19_vs_OtherVirus"
"ZBED6CL",2.71201056114375,-0.739686810753724,0.283123271236628,-2.6125962995656,0.00898573733502251,0.0307603521207053,"Not significant","COVID19_vs_OtherVirus"
"CCAR1",67.5362829309274,0.428819402143782,0.164154438199051,2.61229246585342,0.00899372785947089,0.0307811058958869,"Not significant","COVID19_vs_OtherVirus"
"KRT8",185.511195862717,0.464313108012885,0.177760132904893,2.61202048190021,0.00900088614865974,0.0307990030539009,"Not significant","COVID19_vs_OtherVirus"
"ARGLU1",242.377682956757,-0.368885240166712,0.141234570492933,-2.61186222947569,0.00900505350228622,0.0308066604280055,"Not significant","COVID19_vs_OtherVirus"
"KLHL32",2.69179571862551,0.82689080587278,0.316628935904832,2.6115452888403,0.009013404866423,0.0308286251279584,"Not significant","COVID19_vs_OtherVirus"
"C1R",5.36337657416934,-0.719249595686584,0.275493592640417,-2.61076705557131,0.00903394060733467,0.0308922458206694,"Not significant","COVID19_vs_OtherVirus"
"ADGRA1",7.80038394798002,-0.853122025927032,0.326810415468857,-2.61044931723827,0.00904233697601439,0.0309143366507593,"Not significant","COVID19_vs_OtherVirus"
"COL25A1",11.097813335663,0.939834364980732,0.360126089043565,2.60973696039844,0.0090611866315358,0.0309721485247486,"Not significant","COVID19_vs_OtherVirus"
"FAM73A",4.97918655221928,0.658091731698048,0.252189561324059,2.60951217902478,0.00906714184304071,0.0309858704336447,"Not significant","COVID19_vs_OtherVirus"
"SGSM1",7.12342269245251,0.562799404358658,0.21567980271474,2.60942099016578,0.00906955873753874,0.0309874972830181,"Not significant","COVID19_vs_OtherVirus"
"FBXL7",20.6584223337652,-0.906932863631624,0.34768298841759,-2.6085051436061,0.00909386450211285,0.0310638940181288,"Not significant","COVID19_vs_OtherVirus"
"CYB5B",12.8518173559988,0.487997301174381,0.187093227201967,2.60831088582158,0.00909902740261323,0.0310748816064434,"Not significant","COVID19_vs_OtherVirus"
"RPE",10.3159879938203,0.745374268774193,0.285780750728528,2.60820320078956,0.00910189053665656,0.0310780120419715,"Not significant","COVID19_vs_OtherVirus"
"C6orf203",5.25794914936779,0.563499971169649,0.216069052713936,2.60796242725094,0.00910829514315568,0.0310865840649046,"Not significant","COVID19_vs_OtherVirus"
"GGT1",1.43502702911668,-1.02838504741418,0.394320457932737,-2.60799313534374,0.00910747808023857,0.0310865840649046,"Down","COVID19_vs_OtherVirus"
"BEST1",13.4458475955444,-0.855592935419966,0.328129393848287,-2.60748641072844,0.00912096908350296,0.0311165368348735,"Not significant","COVID19_vs_OtherVirus"
"RPL8",50.7183385493738,0.462219169861965,0.177265899577461,2.60749061699814,0.00912085702266151,0.0311165368348735,"Not significant","COVID19_vs_OtherVirus"
"SLC52A1",4.15310113532994,0.671421296779696,0.257539985191298,2.60705651699471,0.0091324285309706,0.0311489754166795,"Not significant","COVID19_vs_OtherVirus"
"RSRC1",16.8725869178674,0.425290031445479,0.163165189747315,2.60649978162684,0.00914728822704974,0.0311929952655011,"Not significant","COVID19_vs_OtherVirus"
"CNIH1",3.10333263420063,0.711781129181692,0.273138198004029,2.60593770619806,0.00916231234403285,0.0312308878917226,"Not significant","COVID19_vs_OtherVirus"
"ROGDI",12.9124392615775,0.495868560110396,0.190279933990701,2.60599501855318,0.00916077939319606,0.0312308878917226,"Not significant","COVID19_vs_OtherVirus"
"FBRSL1",30.2237687219792,0.469830233647763,0.180313620610494,2.60562808320882,0.00917059788395123,0.0312524580181783,"Not significant","COVID19_vs_OtherVirus"
"ATXN7L3B",21.5773562960794,0.537701249641628,0.206429732108153,2.60476649439198,0.00919368929000032,0.0313111013660719,"Not significant","COVID19_vs_OtherVirus"
"DEDD2",7.81697257810921,0.47849151851063,0.183694291722245,2.60482519094352,0.00919211452046437,0.0313111013660719,"Not significant","COVID19_vs_OtherVirus"
"DNAI1",67.7283447762426,0.56830110445128,0.218174378001242,2.60480222131328,0.00919273074390349,0.0313111013660719,"Not significant","COVID19_vs_OtherVirus"
"FAM98C",9.77779312934832,0.546911854794398,0.209988695643834,2.60448236566994,0.00920131558266674,0.0313268866805368,"Not significant","COVID19_vs_OtherVirus"
"MRPL44",11.2175005345667,-0.737017402893235,0.282984152087148,-2.60444762527289,0.0092022484361592,0.0313268866805368,"Not significant","COVID19_vs_OtherVirus"
"BAK1",3.32498353177258,-0.763875457728704,0.293306869055285,-2.60435584133804,0.00920471343598255,0.0313285983199526,"Not significant","COVID19_vs_OtherVirus"
"MCMBP",7.20996032120442,0.538355052486374,0.206740118071824,2.60401830814155,0.00921378348238499,0.0313527849701106,"Not significant","COVID19_vs_OtherVirus"
"GTF2H1",10.8592554335203,0.539548435582329,0.207234946885312,2.60355911824528,0.00922613544181162,0.0313881266703525,"Not significant","COVID19_vs_OtherVirus"
"EMC7",13.6098571023347,0.507331515897486,0.194887404558237,2.6032032036523,0.00923571951557594,0.0314140387272444,"Not significant","COVID19_vs_OtherVirus"
"PIGU",2.71422188529841,0.725212539163919,0.27860362191046,2.6030262427708,0.00924048802717996,0.0314235637576049,"Not significant","COVID19_vs_OtherVirus"
"OSBPL3",22.4930492072381,0.5032462696904,0.193348764899616,2.60279019600502,0.00924685212834601,0.0314385095999089,"Not significant","COVID19_vs_OtherVirus"
"MRPL35",7.43274232795492,0.652860689150512,0.25090794958896,2.60199284327195,0.00926837863721721,0.031498282954834,"Not significant","COVID19_vs_OtherVirus"
"RPAIN",7.02414410489207,0.57445459842407,0.220771805043481,2.60202881573094,0.00926740650933114,0.031498282954834,"Not significant","COVID19_vs_OtherVirus"
"PCNA",3.75554001550875,0.671822009007526,0.258274023994935,2.60119852014503,0.00928986780733514,0.0315645944694431,"Not significant","COVID19_vs_OtherVirus"
"DYDC1",6.7717425073213,0.666943748413303,0.256432709021433,2.60085287465243,0.00929923257942029,0.0315843314820943,"Not significant","COVID19_vs_OtherVirus"
"LINC00528",5.15703811151844,-1.05495703286055,0.405621954549787,-2.60083809820276,0.00929963311394996,0.0315843314820943,"Down","COVID19_vs_OtherVirus"
"DNAJC16",16.6551844024307,0.552753913760529,0.212551216389318,2.60056810377449,0.00930695436833871,0.0316024741482126,"Not significant","COVID19_vs_OtherVirus"
"SERPINE3",0.973851839960907,-1.0976188700634,0.422092448590004,-2.60042290197322,0.00931089383256118,0.0316091284139213,"Down","COVID19_vs_OtherVirus"
"ZNF512B",23.3673582059579,-0.614583020034703,0.236379590905401,-2.59998343207498,0.00932282614036335,0.03164290862182,"Not significant","COVID19_vs_OtherVirus"
"GRIK2",3.54866658603122,0.726496155291056,0.279527490222177,2.59901505470398,0.00934916729606116,0.0317255696171971,"Not significant","COVID19_vs_OtherVirus"
"ATP6V1H",10.5134577742503,0.54458947056285,0.209561559993206,2.5987088022274,0.00935751158092291,0.0317336512109208,"Not significant","COVID19_vs_OtherVirus"
"FAM122B",7.77231170719048,0.590851979032534,0.227362046969104,2.59872739056059,0.00935700492597782,0.0317336512109208,"Not significant","COVID19_vs_OtherVirus"
"RBP2",1.06791853505637,0.810031710236395,0.31169952340494,2.59875825727219,0.00935616365812472,0.0317336512109208,"Not significant","COVID19_vs_OtherVirus"
"FAAH2",2.76091698210013,0.691639197439953,0.266210262849373,2.59809366489862,0.00937429195165469,0.0317770584501314,"Not significant","COVID19_vs_OtherVirus"
"NUP62CL",4.06421674718533,0.65677499017719,0.25278753065379,2.59813048720622,0.00937328671869612,0.0317770584501314,"Not significant","COVID19_vs_OtherVirus"
"PAX8",2.94137642512791,0.794663172919857,0.30588509420009,2.59791401407759,0.0093791977201851,0.0317869392486681,"Not significant","COVID19_vs_OtherVirus"
"DEDD",6.85914698274524,0.52852022616157,0.203456757931242,2.5977029789307,0.00938496343338599,0.0317997296641428,"Not significant","COVID19_vs_OtherVirus"
"NUP54",5.23825128671476,0.669286478650805,0.257659854256883,2.59755824430272,0.00938891957088006,0.0318063844406262,"Not significant","COVID19_vs_OtherVirus"
"SIGLEC11",1.54169492582238,-0.909741382439268,0.350274438441038,-2.5972245833531,0.00939804543827731,0.0318305459201391,"Not significant","COVID19_vs_OtherVirus"
"NELFCD",27.7631369317,-0.465165769474692,0.179164482562881,-2.59630571205113,0.00942321814407857,0.0319090351831089,"Not significant","COVID19_vs_OtherVirus"
"ACAT2",2.24685281050957,0.670991145159181,0.258460602198866,2.59610609683136,0.00942869459757928,0.0319208095727207,"Not significant","COVID19_vs_OtherVirus"
"LINC00493",3.28687563768473,0.704735137347864,0.27147572939736,2.5959415926878,0.00943320991058988,0.0319293257223824,"Not significant","COVID19_vs_OtherVirus"
"EMC8",2.28831618280962,0.716551846061207,0.276038480110388,2.59584042693851,0.00943598766778074,0.0319319582670172,"Not significant","COVID19_vs_OtherVirus"
